id,target
2998,1
2999,0
3000,3
3001,0
3002,3
3003,3
3004,2
3005,0
3006,1
3007,1
3008,3
3009,0
3010,3
3011,0
3012,1
3013,3
3014,2
3015,0
3016,1
3017,2
3018,2
3019,1
3020,1
3021,3
3022,2
3023,1
3024,0
3025,3
3026,2
3027,2
3028,3
3029,1
3030,2
3031,1
3032,1
3033,0
3034,3
3035,2
3036,3
3037,1
3038,1
3039,2
3040,1
3041,1
3042,3
3043,2
3044,1
3045,3
3046,1
3047,1
3048,1
3049,1
3050,1
3051,2
3052,2
3053,2
3054,0
3055,3
3056,0
3057,1
3058,0
3059,1
3060,3
3061,1
3062,2
3063,1
3064,1
3065,2
3066,1
3067,2
3068,1
3069,2
3070,1
3071,1
3072,3
3073,3
3074,1
3075,2
3076,1
3077,2
3078,1
3079,2
3080,1
3081,1
3082,3
3083,0
3084,2
3085,2
3086,1
3087,1
3088,0
3089,0
3090,3
3091,0
3092,2
3093,3
3094,0
3095,1
3096,3
3097,2
3098,3
3099,2
3100,0
3101,1
3102,0
3103,1
3104,2
3105,3
3106,2
3107,1
3108,2
3109,3
3110,2
3111,3
3112,3
3113,3
3114,3
3115,1
3116,2
3117,3
3118,1
3119,1
3120,2
3121,1
3122,3
3123,2
3124,1
3125,1
3126,1
3127,3
3128,2
3129,3
3130,1
3131,3
3132,2
3133,1
3134,3
3135,2
3136,3
3137,2
3138,3
3139,1
3140,1
3141,3
3142,1
3143,3
3144,0
3145,2
3146,3
3147,1
3148,2
3149,1
3150,2
3151,3
3152,1
3153,2
3154,2
3155,3
3156,2
3157,2
3158,1
3159,3
3160,1
3161,0
3162,3
3163,0
3164,2
3165,3
3166,2
3167,3
3168,2
3169,3
3170,2
3171,1
3172,1
3173,3
3174,1
3175,2
3176,1
3177,1
3178,0
3179,2
3180,2
3181,3
3182,3
3183,1
3184,3
3185,0
3186,2
3187,1
3188,2
3189,1
3190,3
3191,1
3192,1
3193,3
3194,1
3195,1
3196,2
3197,2
3198,0
3199,1
3200,3
3201,2
3202,1
3203,3
3204,0
3205,3
3206,1
3207,2
3208,2
3209,1
3210,3
3211,1
3212,1
3213,3
3214,2
3215,3
3216,1
3217,1
3218,3
3219,1
3220,1
3221,3
3222,0
3223,3
3224,3
3225,2
3226,0
3227,0
3228,3
3229,1
3230,1
3231,1
3232,1
3233,1
3234,1
3235,3
3236,3
3237,1
3238,0
3239,3
3240,1
3241,3
3242,2
3243,2
3244,1
3245,1
3246,1
3247,3
3248,1
3249,2
3250,2
3251,1
3252,3
3253,0
3254,3
3255,1
3256,1
3257,0
3258,1
3259,2
3260,1
3261,1
3262,2
3263,1
3264,0
3265,1
3266,1
3267,2
3268,1
3269,1
3270,3
3271,0
3272,2
3273,1
3274,2
3275,1
3276,3
3277,3
3278,3
3279,1
3280,2
3281,2
3282,1
3283,3
3284,0
3285,0
3286,2
3287,0
3288,3
3289,1
3290,2
3291,0
3292,0
3293,2
3294,2
3295,1
3296,2
3297,3
3298,2
3299,1
3300,1
3301,1
3302,2
3303,3
3304,1
3305,1
3306,0
3307,3
3308,2
3309,0
3310,3
3311,1
3312,1
3313,0
3314,1
3315,1
3316,2
3317,1
3318,2
3319,3
3320,1
3321,2
3322,0
3323,3
3324,2
3325,3
3326,0
3327,1
3328,2
3329,2
3330,1
3331,2
3332,3
3333,2
3334,1
3335,2
3336,3
3337,3
3338,0
3339,2
3340,3
3341,2
3342,0
3343,0
3344,1
3345,3
3346,0
3347,2
3348,2
3349,2
3350,3
3351,2
3352,2
3353,3
3354,2
3355,1
3356,1
3357,1
3358,0
3359,1
3360,2
3361,3
3362,2
3363,1
3364,1
3365,2
3366,1
3367,3
3368,2
3369,0
3370,3
3371,3
3372,1
3373,1
3374,1
3375,2
3376,3
3377,3
3378,3
3379,0
3380,1
3381,3
3382,2
3383,2
3384,1
3385,1
3386,3
3387,1
3388,2
3389,2
3390,1
3391,2
3392,3
3393,1
3394,1
3395,3
3396,1
3397,1
3398,1
3399,3
3400,3
3401,2
3402,0
3403,2
3404,2
3405,1
3406,3
3407,3
3408,2
3409,3
3410,2
3411,1
3412,0
3413,1
3414,3
3415,3
3416,1
3417,3
3418,2
3419,3
3420,0
3421,1
3422,3
3423,1
3424,0
3425,3
3426,3
3427,2
3428,3
3429,2
3430,3
3431,3
3432,3
3433,1
3434,2
3435,3
3436,1
3437,2
3438,1
3439,3
3440,3
3441,3
3442,0
3443,1
3444,0
3445,2
3446,3
3447,0
3448,0
3449,1
3450,1
3451,1
3452,1
3453,1
3454,0
3455,3
3456,2
3457,3
3458,1
3459,3
3460,0
3461,2
3462,1
3463,1
3464,0
3465,2
3466,2
3467,2
3468,1
3469,3
3470,1
3471,3
3472,2
3473,2
3474,2
3475,2
3476,3
3477,1
3478,0
3479,2
3480,0
3481,3
3482,0
3483,2
3484,1
3485,1
3486,0
3487,1
3488,3
3489,1
3490,1
3491,2
3492,1
3493,2
3494,3
3495,0
3496,2
3497,1
3498,2
3499,2
3500,1
3501,0
3502,3
3503,3
3504,2
3505,2
3506,3
3507,2
3508,0
3509,2
3510,0
3511,3
3512,0
3513,2
3514,2
3515,1
3516,2
3517,3
3518,1
3519,2
3520,1
3521,2
3522,1
3523,3
3524,3
3525,1
3526,2
3527,3
3528,2
3529,2
3530,3
3531,3
3532,1
3533,2
3534,0
3535,2
3536,3
3537,2
3538,2
3539,3
3540,0
3541,3
3542,3
3543,0
3544,1
3545,0
3546,2
3547,1
3548,3
3549,1
3550,3
3551,1
3552,3
3553,2
3554,2
3555,3
3556,3
3557,1
3558,2
3559,2
3560,3
3561,1
3562,1
3563,0
3564,0
3565,3
3566,3
3567,0
3568,0
3569,2
3570,3
3571,2
3572,2
3573,2
3574,2
3575,3
3576,2
3577,1
3578,3
3579,1
3580,2
3581,2
3582,3
3583,0
3584,3
3585,0
3586,2
3587,0
3588,2
3589,3
3590,2
3591,3
3592,2
3593,1
3594,2
3595,3
3596,2
3597,2
3598,2
3599,1
3600,1
3601,1
3602,2
3603,3
3604,3
3605,3
3606,0
3607,1
3608,1
3609,2
3610,3
3611,1
3612,3
3613,0
3614,0
3615,3
3616,0
3617,2
3618,0
3619,3
3620,1
3621,3
3622,1
3623,3
3624,3
3625,0
3626,2
3627,1
3628,2
3629,2
3630,2
3631,1
3632,1
3633,3
3634,1
3635,2
3636,2
3637,3
3638,1
3639,2
3640,2
3641,2
3642,3
3643,3
3644,1
3645,3
3646,0
3647,3
3648,3
3649,0
3650,3
3651,0
3652,3
3653,1
3654,2
3655,0
3656,2
3657,0
3658,3
3659,3
3660,1
3661,3
3662,1
3663,2
3664,2
3665,1
3666,0
3667,3
3668,2
3669,2
3670,0
3671,1
3672,3
3673,3
3674,3
3675,3
3676,3
3677,3
3678,2
3679,3
3680,2
3681,2
3682,1
3683,2
3684,3
3685,0
3686,2
3687,2
3688,3
3689,3
3690,1
3691,1
3692,1
3693,1
3694,2
3695,2
3696,1
3697,3
3698,1
3699,3
3700,3
3701,3
3702,1
3703,2
3704,3
3705,2
3706,3
3707,3
3708,3
3709,3
3710,3
3711,2
3712,0
3713,1
3714,3
3715,1
3716,2
3717,3
3718,2
3719,1
3720,3
3721,0
3722,2
3723,3
3724,0
3725,1
3726,1
3727,1
3728,1
3729,3
3730,3
3731,0
3732,3
3733,0
3734,2
3735,3
3736,2
3737,3
3738,1
3739,0
3740,3
3741,1
3742,2
3743,3
3744,1
3745,2
3746,3
3747,1
3748,3
3749,3
3750,2
3751,1
3752,2
3753,2
3754,2
3755,3
3756,2
3757,1
3758,2
3759,0
3760,1
3761,3
3762,2
3763,1
3764,1
3765,1
3766,2
3767,3
3768,3
3769,2
3770,0
3771,3
3772,1
3773,2
3774,2
3775,2
3776,2
3777,2
3778,3
3779,3
3780,1
3781,1
3782,0
3783,1
3784,2
3785,1
3786,3
3787,2
3788,3
3789,0
3790,3
3791,2
3792,0
3793,1
3794,1
3795,2
3796,1
3797,2
3798,3
3799,2
3800,1
3801,3
3802,3
3803,2
3804,0
3805,1
3806,2
3807,0
3808,3
3809,1
3810,1
3811,3
3812,3
3813,3
3814,2
3815,1
3816,3
3817,3
3818,3
3819,3
3820,0
3821,1
3822,3
3823,2
3824,0
3825,1
3826,0
3827,1
3828,3
3829,3
3830,1
3831,3
3832,2
3833,0
3834,3
3835,2
3836,3
3837,1
3838,1
3839,2
3840,1
3841,1
3842,3
3843,0
3844,2
3845,0
3846,1
3847,1
3848,1
3849,3
3850,2
3851,3
3852,2
3853,3
3854,1
3855,1
3856,3
3857,3
3858,3
3859,1
3860,0
3861,2
3862,3
3863,0
3864,1
3865,1
3866,3
3867,3
3868,3
3869,3
3870,3
3871,3
3872,0
3873,1
3874,2
3875,3
3876,3
3877,3
3878,3
3879,3
3880,2
3881,1
3882,2
3883,1
3884,3
3885,1
3886,1
3887,1
3888,2
3889,2
3890,1
3891,3
3892,2
3893,3
3894,2
3895,1
3896,1
3897,1
3898,2
3899,1
3900,2
3901,0
3902,1
3903,2
3904,1
3905,3
3906,0
3907,3
3908,2
3909,1
3910,3
3911,0
3912,2
3913,1
3914,2
3915,1
3916,2
3917,2
3918,1
3919,3
3920,1
3921,3
3922,2
3923,2
3924,2
3925,1
3926,2
3927,0
3928,0
3929,1
3930,1
3931,0
3932,2
3933,0
3934,1
3935,3
3936,3
3937,1
3938,1
3939,0
3940,1
3941,1
3942,2
3943,1
3944,3
3945,3
3946,1
3947,1
3948,1
3949,3
3950,3
3951,0
3952,3
3953,2
3954,1
3955,3
3956,3
3957,0
3958,2
3959,3
3960,2
3961,2
3962,1
3963,1
3964,2
3965,1
3966,1
3967,1
3968,2
3969,1
3970,2
3971,3
3972,1
3973,0
3974,3
3975,1
3976,1
3977,3
3978,2
3979,2
3980,3
3981,3
3982,1
3983,2
3984,2
3985,3
3986,1
3987,3
3988,1
3989,0
3990,1
3991,1
3992,1
3993,3
3994,3
3995,3
3996,2
3997,1
3998,0
3999,3
4000,3
4001,3
4002,2
4003,1
4004,3
4005,3
4006,1
4007,2
4008,3
4009,2
4010,3
4011,2
4012,2
4013,3
4014,3
4015,3
4016,3
4017,3
4018,1
4019,1
4020,1
4021,1
4022,3
4023,1
4024,1
4025,1
4026,1
4027,2
4028,3
4029,0
4030,1
4031,1
4032,3
4033,3
4034,2
4035,3
4036,3
4037,1
4038,3
4039,1
4040,1
4041,0
4042,0
4043,1
4044,0
4045,3
4046,0
4047,2
4048,1
4049,3
4050,3
4051,0
4052,3
4053,2
4054,2
4055,0
4056,1
4057,3
4058,3
4059,3
4060,0
4061,2
4062,0
4063,1
4064,2
4065,1
4066,2
4067,1
4068,3
4069,1
4070,1
4071,0
4072,3
4073,2
4074,2
4075,3
4076,0
4077,2
4078,1
4079,0
4080,0
4081,2
4082,1
4083,0
4084,3
4085,2
4086,1
4087,2
4088,3
4089,0
4090,1
4091,2
4092,1
4093,3
4094,3
4095,3
4096,3
4097,1
4098,3
4099,3
4100,0
4101,3
4102,1
4103,2
4104,0
4105,3
4106,2
4107,0
4108,3
4109,3
4110,3
4111,1
4112,2
4113,3
4114,3
4115,0
4116,3
4117,1
4118,3
4119,2
4120,3
4121,0
4122,3
4123,1
4124,1
4125,3
4126,1
4127,1
4128,1
4129,2
4130,0
4131,2
4132,3
4133,3
4134,1
4135,1
4136,2
4137,1
4138,1
4139,3
4140,1
4141,3
4142,3
4143,2
4144,1
4145,3
4146,2
4147,2
4148,1
4149,0
4150,2
4151,2
4152,2
4153,3
4154,1
4155,1
4156,0
4157,0
4158,1
4159,1
4160,2
4161,1
4162,1
4163,2
4164,3
4165,1
4166,0
4167,3
4168,1
4169,3
4170,0
4171,0
4172,2
4173,3
4174,3
4175,2
4176,2
4177,1
4178,1
4179,3
4180,0
4181,1
4182,3
4183,0
4184,1
4185,2
4186,1
4187,1
4188,2
4189,3
4190,1
4191,0
4192,3
4193,3
4194,2
4195,2
4196,2
4197,1
4198,1
4199,2
4200,2
4201,0
4202,3
4203,2
4204,2
4205,0
4206,2
4207,2
4208,1
4209,2
4210,2
4211,3
4212,2
4213,1
4214,1
4215,3
4216,2
4217,1
4218,1
4219,0
4220,1
4221,1
4222,3
4223,0
4224,1
4225,3
4226,2
4227,1
4228,3
4229,1
4230,2
4231,2
4232,3
4233,1
4234,2
4235,3
4236,3
4237,1
4238,3
4239,2
4240,3
4241,3
4242,2
4243,2
4244,1
4245,1
4246,1
4247,3
4248,3
4249,1
4250,1
4251,3
4252,1
4253,1
4254,3
4255,1
4256,3
4257,1
4258,1
4259,1
4260,3
4261,2
4262,0
4263,3
4264,3
4265,0
4266,1
4267,2
4268,2
4269,1
4270,2
4271,3
4272,1
4273,3
4274,2
4275,0
4276,3
4277,2
4278,1
4279,1
4280,1
4281,3
4282,2
4283,0
4284,1
4285,1
4286,3
4287,3
4288,3
4289,1
4290,1
4291,1
4292,1
4293,1
4294,0
4295,3
4296,1
4297,2
4298,2
4299,3
4300,1
4301,3
4302,1
4303,0
4304,0
4305,3
4306,3
4307,1
4308,3
4309,0
4310,3
4311,3
4312,2
4313,2
4314,3
4315,0
4316,2
4317,3
4318,1
4319,1
4320,1
4321,1
4322,1
4323,3
4324,3
4325,0
4326,1
4327,3
4328,1
4329,2
4330,1
4331,1
4332,3
4333,2
4334,0
4335,3
4336,2
4337,2
4338,1
4339,2
4340,0
4341,1
4342,1
4343,3
4344,0
4345,0
4346,3
4347,1
4348,0
4349,1
4350,2
4351,3
4352,1
4353,1
4354,2
4355,0
4356,1
4357,2
4358,3
4359,2
4360,2
4361,3
4362,3
4363,2
4364,3
4365,0
4366,0
4367,2
4368,3
4369,3
4370,1
4371,2
4372,1
4373,0
4374,0
4375,2
4376,0
4377,1
4378,3
4379,0
4380,1
4381,1
4382,0
4383,1
4384,1
4385,1
4386,1
4387,3
4388,3
4389,3
4390,3
4391,1
4392,3
4393,1
4394,1
4395,1
4396,2
4397,1
4398,1
4399,1
4400,1
4401,2
4402,2
4403,2
4404,3
4405,1
4406,0
4407,3
4408,1
4409,2
4410,3
4411,1
4412,1
4413,2
4414,3
4415,1
4416,2
4417,3
4418,2
4419,1
4420,1
4421,3
4422,3
4423,0
4424,2
4425,2
4426,0
4427,2
4428,2
4429,1
4430,1
4431,1
4432,2
4433,0
4434,2
4435,3
4436,0
4437,1
4438,1
4439,1
4440,3
4441,2
4442,2
4443,2
4444,0
4445,2
4446,2
4447,3
4448,2
4449,1
4450,1
4451,3
4452,3
4453,1
4454,1
4455,3
4456,2
4457,3
4458,1
4459,3
4460,1
4461,2
4462,3
4463,1
4464,3
4465,3
4466,2
4467,3
4468,2
4469,3
4470,3
4471,3
4472,1
4473,3
4474,2
4475,1
4476,3
4477,1
4478,2
4479,2
4480,3
4481,1
4482,1
4483,2
4484,2
4485,1
4486,2
4487,2
4488,3
4489,3
4490,2
4491,2
4492,1
4493,1
4494,3
4495,2
4496,2
4497,2
4498,2
4499,2
4500,3
4501,1
4502,1
4503,1
4504,2
4505,3
4506,2
4507,1
4508,3
4509,1
4510,1
4511,1
4512,1
4513,3
4514,3
4515,0
4516,3
4517,3
4518,1
4519,1
4520,0
4521,1
4522,2
4523,3
4524,3
4525,1
4526,3
4527,2
4528,1
4529,2
4530,2
4531,3
4532,1
4533,2
4534,3
4535,2
4536,1
4537,1
4538,2
4539,0
4540,0
4541,3
4542,3
4543,2
4544,1
4545,3
4546,1
4547,1
4548,2
4549,2
4550,1
4551,2
4552,1
4553,1
4554,3
4555,2
4556,3
4557,3
4558,3
4559,1
4560,1
4561,0
4562,1
4563,3
4564,2
4565,1
4566,2
4567,2
4568,2
4569,0
4570,0
4571,3
4572,0
4573,2
4574,1
4575,0
4576,2
4577,1
4578,1
4579,1
4580,1
4581,1
4582,3
4583,2
4584,2
4585,3
4586,1
4587,0
4588,2
4589,1
4590,2
4591,2
4592,0
4593,3
4594,1
4595,0
4596,0
4597,0
4598,3
4599,3
4600,1
4601,2
4602,3
4603,2
4604,1
4605,2
4606,2
4607,0
4608,2
4609,2
4610,1
4611,1
4612,1
4613,1
4614,3
4615,2
4616,0
4617,1
4618,1
4619,3
4620,3
4621,1
4622,2
4623,2
4624,3
4625,0
4626,0
4627,2
4628,2
4629,3
4630,3
4631,3
4632,1
4633,2
4634,1
4635,1
4636,3
4637,3
4638,2
4639,1
4640,3
4641,0
4642,2
4643,2
4644,2
4645,1
4646,3
4647,1
4648,2
4649,1
4650,0
4651,1
4652,2
4653,1
4654,0
4655,3
4656,1
4657,3
4658,1
4659,0
4660,2
4661,1
4662,0
4663,1
4664,3
4665,3
4666,3
4667,1
4668,3
4669,3
4670,1
4671,2
4672,2
4673,3
4674,1
4675,3
4676,2
4677,2
4678,2
4679,2
4680,1
4681,3
4682,1
4683,3
4684,0
4685,0
4686,1
4687,2
4688,3
4689,2
4690,1
4691,1
4692,3
4693,2
4694,1
4695,3
4696,2
4697,3
4698,2
4699,2
4700,3
4701,0
4702,1
4703,2
4704,3
4705,1
4706,1
4707,2
4708,1
4709,2
4710,1
4711,1
4712,2
4713,0
4714,1
4715,3
4716,0
4717,1
4718,3
4719,2
4720,3
4721,3
4722,3
4723,3
4724,2
4725,2
4726,1
4727,0
4728,2
4729,3
4730,3
4731,2
4732,1
4733,1
4734,1
4735,3
4736,3
4737,0
4738,3
4739,2
4740,2
4741,2
4742,2
4743,1
4744,1
4745,2
4746,3
4747,2
4748,0
4749,1
4750,1
4751,2
4752,2
4753,3
4754,2
4755,1
4756,2
4757,1
4758,3
4759,3
4760,3
4761,3
4762,3
4763,1
4764,3
4765,0
4766,0
4767,1
4768,2
4769,0
4770,0
4771,2
4772,2
4773,1
4774,1
4775,0
4776,1
4777,1
4778,2
4779,1
4780,0
4781,2
4782,2
4783,1
4784,1
4785,3
4786,2
4787,1
4788,0
4789,2
4790,2
4791,3
4792,2
4793,1
4794,0
4795,1
4796,1
4797,1
4798,1
4799,2
4800,3
4801,1
4802,2
4803,1
4804,3
4805,1
4806,3
4807,2
4808,1
4809,3
4810,3
4811,3
4812,1
4813,1
4814,3
4815,1
4816,0
4817,1
4818,3
4819,3
4820,2
4821,0
4822,1
4823,1
4824,3
4825,0
4826,1
4827,2
4828,0
4829,3
4830,3
4831,0
4832,2
4833,2
4834,2
4835,3
4836,3
4837,2
4838,3
4839,1
4840,3
4841,3
4842,0
4843,3
4844,2
4845,3
4846,0
4847,3
4848,1
4849,0
4850,2
4851,0
4852,3
4853,2
4854,0
4855,1
4856,3
4857,2
4858,3
4859,2
4860,1
4861,1
4862,2
4863,2
4864,3
4865,0
4866,0
4867,2
4868,3
4869,1
4870,1
4871,0
4872,1
4873,1
4874,1
4875,1
4876,0
4877,3
4878,1
4879,2
4880,0
4881,2
4882,1
4883,0
4884,2
4885,2
4886,2
4887,0
4888,3
4889,1
4890,0
4891,1
4892,2
4893,2
4894,1
4895,2
4896,2
4897,2
4898,0
4899,1
4900,0
4901,2
4902,1
4903,0
4904,3
4905,2
4906,1
4907,1
4908,1
4909,3
4910,2
4911,2
4912,3
4913,2
4914,1
4915,2
4916,1
4917,2
4918,1
4919,0
4920,3
4921,2
4922,2
4923,3
4924,0
4925,2
4926,0
4927,1
4928,3
4929,2
4930,1
4931,2
4932,2
4933,3
4934,3
4935,2
4936,2
4937,2
4938,2
4939,2
4940,2
4941,0
4942,2
4943,2
4944,3
4945,3
4946,1
4947,0
4948,1
4949,1
4950,3
4951,2
4952,3
4953,0
4954,1
4955,2
4956,3
4957,2
4958,1
4959,1
4960,2
4961,2
4962,2
4963,0
4964,3
4965,2
4966,3
4967,3
4968,2
4969,1
4970,3
4971,3
4972,3
4973,2
4974,3
4975,3
4976,2
4977,3
4978,0
4979,1
4980,2
4981,2
4982,1
4983,2
4984,3
4985,0
4986,1
4987,1
4988,1
4989,2
4990,3
4991,0
4992,2
4993,3
4994,3
4995,3
4996,0
4997,1
4998,1
4999,1
5000,1
5001,3
5002,1
5003,1
5004,3
5005,1
5006,0
5007,3
5008,3
5009,1
5010,1
5011,1
5012,0
5013,1
5014,3
5015,1
5016,1
5017,2
5018,1
5019,1
5020,2
5021,2
5022,1
5023,2
5024,3
5025,2
5026,0
5027,2
5028,1
5029,2
5030,1
5031,3
5032,3
5033,1
5034,2
5035,1
5036,1
5037,1
5038,2
5039,2
5040,1
5041,1
5042,3
5043,1
5044,3
5045,1
5046,3
5047,0
5048,3
5049,1
5050,2
5051,2
5052,2
5053,3
5054,3
5055,2
5056,3
5057,1
5058,2
5059,1
5060,2
5061,2
5062,2
5063,3
5064,0
5065,3
5066,3
5067,3
5068,1
5069,1
5070,3
5071,1
5072,2
5073,1
5074,3
5075,2
5076,0
5077,1
5078,1
5079,1
5080,2
5081,2
5082,2
5083,0
5084,1
5085,3
5086,2
5087,2
5088,1
5089,0
5090,2
5091,1
5092,3
5093,3
5094,2
5095,2
5096,3
5097,2
5098,2
5099,0
5100,1
5101,2
5102,1
5103,3
5104,1
5105,3
5106,3
5107,1
5108,0
5109,1
5110,2
5111,3
5112,1
5113,2
5114,3
5115,1
5116,1
5117,2
5118,2
5119,3
5120,0
5121,2
5122,3
5123,2
5124,3
5125,2
5126,1
5127,0
5128,3
5129,1
5130,2
5131,0
5132,2
5133,1
5134,1
5135,0
5136,3
5137,1
5138,2
5139,0
5140,2
5141,1
5142,1
5143,1
5144,1
5145,3
5146,3
5147,1
5148,0
5149,0
5150,2
5151,1
5152,1
5153,3
5154,2
5155,1
5156,1
5157,3
5158,0
5159,1
5160,1
5161,1
5162,3
5163,1
5164,2
5165,2
5166,2
5167,3
5168,2
5169,2
5170,1
5171,3
5172,1
5173,3
5174,2
5175,3
5176,0
5177,1
5178,1
5179,1
5180,2
5181,1
5182,2
5183,3
5184,0
5185,2
5186,3
5187,2
5188,2
5189,1
5190,0
5191,2
5192,1
5193,1
5194,1
5195,2
5196,2
5197,1
5198,2
5199,3
5200,1
5201,1
5202,1
5203,2
5204,3
5205,1
5206,2
5207,3
5208,2
5209,1
5210,1
5211,0
5212,2
5213,2
5214,3
5215,0
5216,2
5217,1
5218,0
5219,2
5220,2
5221,0
5222,0
5223,3
5224,3
5225,2
5226,2
5227,1
5228,1
5229,1
5230,1
5231,2
5232,2
5233,1
5234,1
5235,2
5236,3
5237,1
5238,1
5239,2
5240,3
5241,3
5242,2
5243,1
5244,1
5245,3
5246,3
5247,3
5248,3
5249,3
5250,2
5251,2
5252,2
5253,2
5254,1
5255,1
5256,3
5257,1
5258,1
5259,2
5260,3
5261,1
5262,1
5263,1
5264,1
5265,2
5266,1
5267,2
5268,2
5269,3
5270,1
5271,3
5272,1
5273,1
5274,3
5275,2
5276,0
5277,1
5278,3
5279,2
5280,3
5281,1
5282,0
5283,1
5284,1
5285,3
5286,3
5287,3
5288,1
5289,2
5290,2
5291,0
5292,3
5293,3
5294,1
5295,0
5296,2
5297,1
5298,1
5299,3
5300,0
5301,2
5302,1
5303,1
5304,0
5305,2
5306,1
5307,2
5308,2
5309,1
5310,3
5311,3
5312,2
5313,0
5314,0
5315,1
5316,1
5317,0
5318,2
5319,3
5320,1
5321,0
5322,3
5323,3
5324,2
5325,1
5326,3
5327,3
5328,2
5329,1
5330,3
5331,1
5332,0
5333,2
5334,1
5335,3
5336,1
5337,3
5338,2
5339,2
5340,1
5341,1
5342,1
5343,2
5344,3
5345,1
5346,1
5347,3
5348,2
5349,3
5350,1
5351,0
5352,3
5353,0
5354,1
5355,3
5356,3
5357,1
5358,3
5359,1
5360,0
5361,2
5362,0
5363,3
5364,3
5365,1
5366,3
5367,1
5368,1
5369,3
5370,1
5371,3
5372,2
5373,0
5374,2
5375,3
5376,2
5377,3
5378,3
5379,3
5380,0
5381,3
5382,1
5383,3
5384,0
5385,2
5386,3
5387,2
5388,2
5389,3
5390,1
5391,3
5392,1
5393,1
5394,3
5395,3
5396,3
5397,3
5398,1
5399,1
5400,3
5401,1
5402,2
5403,3
5404,1
5405,3
5406,2
5407,1
5408,3
5409,0
5410,0
5411,1
5412,3
5413,0
5414,2
5415,1
5416,0
5417,2
5418,3
5419,2
5420,1
5421,1
5422,1
5423,1
5424,1
5425,2
5426,1
5427,0
5428,3
5429,3
5430,2
5431,3
5432,2
5433,3
5434,3
5435,3
5436,1
5437,0
5438,3
5439,3
5440,0
5441,2
5442,0
5443,3
5444,2
5445,0
5446,3
5447,3
5448,2
5449,1
5450,1
5451,1
5452,1
5453,0
5454,0
5455,1
5456,1
5457,3
5458,1
5459,1
5460,3
5461,3
5462,0
5463,1
5464,1
5465,3
5466,3
5467,0
5468,1
5469,0
5470,3
5471,0
5472,0
5473,0
5474,3
5475,2
5476,0
5477,1
5478,0
5479,2
5480,2
5481,3
5482,2
5483,2
5484,2
5485,1
5486,1
5487,2
5488,3
5489,1
5490,1
5491,1
5492,2
5493,1
5494,3
5495,3
5496,3
5497,0
5498,2
5499,1
5500,2
5501,2
5502,2
5503,2
5504,3
5505,1
5506,3
5507,2
5508,0
5509,0
5510,1
5511,2
5512,3
5513,2
5514,2
5515,3
5516,1
5517,2
5518,3
5519,1
5520,3
5521,3
5522,1
5523,1
5524,2
5525,2
5526,1
5527,3
5528,1
5529,2
5530,1
5531,0
5532,3
5533,3
5534,2
5535,1
5536,0
5537,2
5538,1
5539,2
5540,1
5541,0
5542,1
5543,1
5544,0
5545,1
5546,3
5547,1
5548,1
5549,3
5550,1
5551,0
5552,3
5553,3
5554,0
5555,0
5556,3
5557,0
5558,3
5559,2
5560,3
5561,1
5562,1
5563,1
5564,1
5565,3
5566,0
5567,0
5568,1
5569,1
5570,1
5571,2
5572,1
5573,1
5574,0
5575,3
5576,0
5577,1
5578,1
5579,1
5580,2
5581,0
5582,0
5583,1
5584,2
5585,1
5586,1
5587,1
5588,0
5589,3
5590,1
5591,3
5592,1
5593,3
5594,3
5595,2
5596,1
5597,1
5598,1
5599,1
5600,3
5601,1
5602,1
5603,1
5604,2
5605,1
5606,1
5607,3
5608,1
5609,3
5610,1
5611,1
5612,3
5613,1
5614,3
5615,3
5616,3
5617,3
5618,3
5619,3
5620,3
5621,2
5622,1
5623,1
5624,1
5625,2
5626,1
5627,3
5628,2
5629,0
5630,3
5631,0
5632,2
5633,3
5634,3
5635,1
5636,2
5637,2
5638,3
5639,3
5640,2
5641,1
5642,0
5643,2
5644,1
5645,1
5646,2
5647,3
5648,3
5649,1
5650,1
5651,2
5652,1
5653,2
5654,0
5655,2
5656,3
5657,1
5658,3
5659,3
5660,1
5661,1
5662,3
5663,3
5664,1
5665,3
5666,1
5667,3
5668,2
5669,3
5670,1
5671,1
5672,2
5673,1
5674,3
5675,2
5676,1
5677,1
5678,2
5679,3
5680,2
5681,3
5682,2
5683,2
5684,0
5685,2
5686,2
5687,3
5688,3
5689,0
5690,2
5691,0
5692,0
5693,0
5694,3
5695,3
5696,1
5697,2
5698,3
5699,3
5700,2
5701,2
5702,2
5703,1
5704,1
5705,1
5706,2
5707,2
5708,1
5709,1
5710,2
5711,2
5712,1
5713,1
5714,2
5715,3
5716,1
5717,2
5718,3
5719,1
5720,1
5721,1
5722,2
5723,1
5724,3
5725,1
5726,2
5727,3
5728,2
5729,2
5730,3
5731,2
5732,2
5733,2
5734,3
5735,3
5736,3
5737,3
5738,0
5739,1
5740,1
5741,3
5742,0
5743,1
5744,1
5745,2
5746,0
5747,0
5748,1
5749,3
5750,1
5751,3
5752,2
5753,2
5754,2
5755,0
5756,2
5757,3
5758,1
5759,2
5760,3
5761,1
5762,3
5763,3
5764,1
5765,0
5766,2
5767,0
5768,0
5769,3
5770,3
5771,3
5772,3
5773,0
5774,1
5775,0
5776,2
5777,3
5778,1
5779,3
5780,0
5781,0
5782,2
5783,2
5784,2
5785,1
5786,3
5787,2
5788,1
5789,3
5790,1
5791,1
5792,0
5793,0
5794,1
5795,0
5796,1
